"year","saleID","saleprice","log_saleprice","error_log_saleprice","age","enghours","johndeere","spring","summer","winter","horsepower","squared_horsepower","diesel","fwd","manual","cab"
2012,3173,8646.9621225448,9.06496333853506,0.206550714088788,3,1,0,0,1,0,28,784,1,1,0,0
2012,3174,6564.03171490397,8.78936028384121,0.627404098188716,6,2348,0,0,1,0,80,6400,1,1,0,0
2012,3175,35564.4313447392,10.4791012978577,-0.2348510743233,3,178,0,1,0,0,98,9604,1,1,1,0
2012,3176,57321.4097121541,10.9564294753618,-0.486914133041639,6,2872,0,0,1,0,100,10000,1,1,0,1
2012,3177,30370.5899628721,10.3212299836948,-0.264731116672662,21,1010,0,1,0,0,96,9216,1,1,1,1
2012,3178,11708.5485344278,9.36807449796368,-0.457566454333449,18,259,0,0,0,0,21,441,1,1,1,0
2012,3179,6108.55151049065,8.71744495540096,-0.0341647039592488,23,4028,0,1,0,0,32,1024,1,1,1,0
2012,3180,12130.7512127319,9.40349893017152,-0.415249488520907,7,883,0,0,0,0,21,441,1,0,0,0
2012,3181,12729.6353479997,9.45168804605081,-0.247807117216949,9,29,0,0,0,0,29,841,0,1,0,0
2012,3182,11221.1571747697,9.32555630876485,0.429975903151551,5,1176,0,0,0,0,48,2304,1,1,1,1
2012,3183,3123.43158386605,8.04668754301711,0.622912696678275,5,757,0,0,0,1,30,900,1,0,1,0
2012,3184,13550.8122667208,9.51420177039462,-0.0941591398801389,5,2379,0,0,0,0,76,5776,1,0,0,0
2012,3185,18450.7501808627,9.82286030885143,0.233621429866647,10,3924,0,0,1,0,105,11025,1,1,0,1
2012,3186,7029.17733123216,8.8578249553727,-0.278242413896805,27,550,0,0,1,0,53,2809,1,0,1,0
2012,3187,9323.59935920427,9.14030403046415,-0.341989312024106,18,1275,0,0,0,0,44,1936,1,0,1,0
2012,3188,40332.3884908294,10.6049101097892,-0.198238516440362,17,4512,1,1,0,0,99,9801,1,1,1,1
2012,3189,6108.55151049065,8.71744495540096,-0.0341647039592488,23,4028,0,1,0,0,32,1024,1,1,1,0
2012,3190,19399.0025669425,9.87297692965454,-0.0132520191867638,4,350,1,0,0,0,75,5625,1,0,1,0
2012,3191,14163.0070118285,9.55838870429502,0.208132419927868,12,6337,0,0,0,0,90,8100,1,1,1,1
2012,3192,8065.38179756803,8.99533632949684,0.18416648944079,32,4690,0,0,0,1,140,19600,1,0,1,1
2012,3193,12967.9385790493,9.47023532705708,-0.30784209519085,6,165,0,0,0,1,45,2025,1,0,0,0
2012,3194,7853.93084708128,8.96876943029671,0.715436288422415,16,9320,1,1,0,0,75,5625,1,1,1,1
2012,3195,40345.4581728231,10.60523410659,-0.476796635392443,7,2757,0,0,0,0,95,9025,1,0,0,1
2012,3196,157959.569744464,11.970094391571,-0.585664891067818,2,128,0,0,0,1,205,42025,1,1,0,1
2012,3197,32107.8982302941,10.3768573296406,-0.62886715907757,30,6400,0,0,0,1,180,32400,1,0,1,1
2012,3198,4104.02009089731,8.31972228228144,0.294597502488111,20,2227,0,1,0,0,20,400,1,1,0,0
2012,3199,9214.01931708862,9.12848144198689,-0.0227585107215873,22,9470,0,0,0,0,90,8100,1,0,1,1
2012,3200,15948.0303056777,9.67709060878021,-0.0814243115910962,13,2484,0,0,1,0,74,5476,1,0,1,1
2012,3201,37059.5775151236,10.5202820997507,-0.228706247532038,13,4497,0,1,0,0,110,12100,1,1,1,1
2012,3202,94468.6790921413,11.4560236203657,-0.272673721155954,18,5624,1,1,0,0,225,50625,1,1,1,1
2012,3203,30115.217892572,10.3127859008019,-0.67753416695829,20,5439,0,0,0,0,95,9025,1,0,1,1
2012,3204,94468.6790921413,11.4560236203657,-0.272673721155954,18,5624,1,1,0,0,225,50625,1,1,1,1
2012,3205,17936.1561421033,9.79457385078828,-0.221491900213216,3,243,0,0,0,0,70,4900,1,0,0,0
2012,3206,4527.02693069912,8.41782069632463,-0.0685504917497806,26,3084,0,0,1,0,45,2025,1,0,1,0
2012,3207,3121.76192440007,8.04615284076855,0.138147751223869,30,4078,0,0,0,1,65,4225,1,0,1,0
2012,3208,12018.6685460573,9.394216432075,-0.127278278630325,15,3477,0,1,0,0,85,7225,1,0,1,0
2012,3209,7165.17050675102,8.87698713715303,0.221629766323664,11,273,0,0,0,0,40,1600,1,1,1,0
2012,3210,13938.1903938196,9.54238786195823,0.0925233524281452,22,5796,0,0,0,0,108,11664,1,1,1,1
2012,3211,4278.66931266457,8.36139733197791,0.450454548587306,13,1257,1,0,0,0,26,676,0,0,0,0
2012,3212,37131.3641896947,10.5222172873983,0.0612414331078313,4,325,0,1,0,0,99,9801,1,1,1,1
2012,3213,13894.7405281467,9.53926566824526,0.268151444018514,16,1540,0,0,0,0,90,8100,1,1,1,1
2012,3214,15667.056569716,9.65931547914308,-0.123796606799864,5,304,0,1,0,0,35,1225,1,1,1,0
2012,3215,236253.042357848,12.3726587229782,-0.373996737337297,3,467,1,0,0,0,270,72900,1,1,1,1
2012,3216,27151.560368692,10.209189795854,-0.572590603706177,27,5350,0,0,1,0,97,9409,1,1,1,1
2012,3217,11572.8403859002,9.35641628581486,-0.291890142862016,19,4500,0,1,0,0,76,5776,1,0,0,0
2012,3218,11572.8403859002,9.35641628581486,-0.291890142862016,19,4500,0,1,0,0,76,5776,1,0,0,0
2012,3219,20141.7122289328,9.91054817899118,-0.0645007791902135,22,5316,0,1,0,0,140,19600,1,0,1,1
2012,3220,2565.37755149649,7.84986094033884,0.417351006163747,28,2277,0,0,0,0,36,1296,0,1,1,0
2012,3221,13068.7635891278,9.47798020299489,0.302372995656992,12,1586,0,0,0,0,73,5329,1,1,0,1
2012,3222,35564.4313447392,10.4791012978577,-0.2348510743233,3,178,0,1,0,0,98,9604,1,1,1,0
2012,3223,18079.7538984026,9.80254802203951,-0.209422589511874,23,1800,0,0,1,0,105,11025,1,0,1,1
2012,3224,13068.7635891278,9.47798020299489,0.302372995656992,12,1586,0,0,0,0,73,5329,1,1,0,1
2012,3225,9652.64762182095,9.17498752165739,0.0852556154627688,4,27,0,0,0,0,52,2704,1,0,0,0
2012,3226,8661.92633500117,9.06669241735157,-0.112148257838914,16,1290,0,0,0,0,35,1225,1,1,0,0
2012,3227,13713.3059189016,9.52612187542903,-0.0426059706276281,6,948,0,0,0,0,54,2916,1,1,1,0
2012,3228,303453.94906873,12.6229851450819,-0.411926665471197,2,1148,1,1,0,0,491,241081,1,1,1,1
2012,3229,14983.0979022723,9.6146780382454,-0.128499550429421,4,10,0,0,0,1,50,2500,1,1,1,0
2012,3230,155269.260626742,11.9529160541087,-0.587277419585295,7,5038,0,0,1,0,510,260100,1,1,1,1
2012,3231,8402.2891803639,9.03625946917607,0.323326750107285,7,203,1,0,0,0,50,2500,0,0,0,0
2012,3232,3600.10635072546,8.18871866587603,0.0246388842705958,27,7200,0,0,0,0,56,3136,1,0,1,0
2012,3233,4276.15435127253,8.36080936861051,0.916863527481949,5,286,0,1,0,0,48,2304,1,1,1,0
2012,3234,29373.8456751543,10.2878599545094,0.0805417882946422,6,1757,0,1,0,0,90,8100,1,1,1,1
2012,3235,25407.0398724511,10.1427815749375,-0.0800100412659521,18,7194,0,0,0,0,145,21025,1,1,1,1
2012,3236,9246.73718204026,9.13202603120339,0.308678242060793,12,3730,0,0,0,0,75,5625,1,0,1,1
2012,3237,17194.0958161719,9.75232133737048,-0.0920995630628241,9,2582,0,0,0,0,90,8100,1,1,1,0
2012,3238,20320.4708943813,9.91938407535999,-0.209217394196974,21,4769,0,0,0,1,106,11236,1,1,1,1
2012,3239,8661.92633500117,9.06669241735157,-0.112148257838914,16,1290,0,0,0,0,35,1225,1,1,0,0
2012,3240,9214.01931708862,9.12848144198689,-0.0227585107215873,22,9470,0,0,0,0,90,8100,1,0,1,1
2012,3241,20320.4708943813,9.91938407535999,-0.209217394196974,21,4769,0,0,0,1,106,11236,1,1,1,1
2012,3242,5919.43291429215,8.68599593178505,0.102506365139657,33,9479,0,1,0,0,86,7396,1,0,1,1
2013,3243,7224.75268543604,8.88526828200528,0.207866713384309,7,970,0,0,0,0,28,784,1,1,0,0
2013,3244,46552.5271511621,10.7483365701932,-0.185387099750185,19,4990,0,0,0,0,210,44100,1,1,0,1
2013,3245,25037.8187066971,10.1281427090672,-0.558434572040914,23,9573,0,0,0,0,94,8836,1,1,1,1
2013,3246,9282.3118148571,9.13586591273581,0.29065847868603,12,916,1,1,0,0,26,676,1,1,0,0
2013,3247,10050.9492556936,9.21542236232963,0.0247151301759505,11,732,1,0,0,1,28,784,1,1,0,0
2013,3248,150896.873480213,11.924351925391,-0.201483414977066,4,1360,0,1,0,0,275,75625,1,1,1,1
2013,3249,20597.7336170532,9.93293633013553,-0.251331448685951,11,3900,0,0,1,0,75,5625,1,0,1,1
2013,3250,7962.60802101788,8.98251186600728,0.282318870589661,7,2019,0,0,1,0,52,2704,1,1,1,0
2013,3251,19459.6219720489,9.87609692965454,-0.0132520191867638,4,350,1,0,0,0,75,5625,1,0,1,0
2013,3252,7313.24939996173,8.89744296833523,0.347503606204633,18,1157,0,0,0,0,66,4356,1,0,1,1
2013,3253,10050.9492556936,9.21542236232963,0.0247151301759505,11,732,1,0,0,1,28,784,1,1,0,0
2013,3254,25922.9917763985,10.1628855672776,-0.483618517971321,31,6441,0,1,0,0,138,19044,1,0,1,1
2013,3255,15509.9274537676,9.64923557877522,-0.32889388479744,27,3800,1,1,0,0,85,7225,1,0,1,0
2013,3256,4397.71324751189,8.38883996833236,0.0613138864694562,23,4617,0,0,0,0,60,3600,0,0,0,0
2013,3257,54707.5515113708,10.9097570321059,-0.0967844037699681,5,1650,1,0,0,0,105,11025,1,1,1,1
2013,3258,27236.4055266624,10.212309795854,-0.572590603706177,27,5350,0,0,1,0,97,9409,1,1,1,1
2013,3259,19389.8318336499,9.87250407535999,-0.209217394196974,21,4769,0,0,0,1,106,11236,1,1,1,1
2013,3260,7951.64958913763,8.98113468161318,-0.0124564142366737,12,981,0,0,1,0,25,625,1,1,0,0
2013,3261,4428.81768627935,8.39588793944519,0.328710114952468,15,3939,1,0,0,1,20,400,0,1,1,0
2013,3262,3745.38691884883,8.22828020672909,-0.0506078774311653,31,3750,0,0,0,1,64,4096,1,0,1,0
2013,3263,7811.75948472824,8.9633855035974,0.766706315676755,7,209,0,0,0,0,90,8100,1,0,1,1
2013,3264,45808.1232516887,10.7322167179492,-0.0980082046110837,15,7595,0,0,0,0,225,50625,1,1,1,1
2013,3265,14529.8132935691,9.58395790676182,-0.137720200926537,5,2220,0,0,0,0,76,5776,1,0,0,0
2013,3266,4832.5229025211,8.48312395034101,0.464481655179119,12,1712,1,0,0,1,27,729,0,1,1,0
2013,3267,6025.2789457912,8.70371905534376,0.411036609394159,4,140,0,0,1,0,24,576,1,1,0,0
2013,3268,19334.3798319077,9.86964012863212,-0.0825415780101775,2,5,0,0,0,0,65,4225,1,1,1,0
2013,3269,38453.5911972473,10.5572073697205,0.0197777881085344,9,6390,0,0,1,0,175,30625,1,1,1,1
2013,3270,13741.8472775132,9.52820100197325,-0.0760279088736908,11,1722,0,1,0,0,50,2500,1,1,0,0
2013,3271,5585.61678379784,8.62795014117973,0.858253701366751,29,7500,0,0,0,0,217,47089,1,0,1,1
2013,3272,15233.6568017331,9.63126252223818,0.711309578124117,25,7200,0,0,1,0,335,112225,1,1,1,1
2013,3273,11312.166274157,9.33363408694603,0.0317487183262131,8,888,0,1,0,0,58,3364,1,0,1,0
2013,3274,16085.0077493366,9.68564292144713,-0.359034552054949,27,5200,0,0,1,0,100,10000,1,0,1,1
2013,3275,20111.8561646462,9.90906477908639,-0.65614601675566,32,6424,0,0,1,0,105,11025,1,0,1,1
2013,3276,4509.4450160231,8.41392936861051,0.916863527481949,5,286,0,1,0,0,48,2304,1,1,1,0
2013,3277,13382.1438333287,9.50167654755347,0.480894787696259,7,3500,0,1,0,0,70,4900,1,1,1,1
2013,3278,9214.57386963521,9.12854162591316,0.326289989501396,26,2785,0,0,0,0,98,9604,1,1,1,1
2013,3279,1971.52903119086,7.58656467864211,0.352322177483604,28,1390,0,0,1,0,24,576,0,0,0,0
2013,3280,17992.2043389875,9.79769385078828,-0.221491900213216,3,243,0,0,0,0,70,4900,1,0,0,0
2013,3281,25037.8187066971,10.1281427090672,-0.558434572040914,23,9573,0,0,0,0,94,8836,1,1,1,1
2013,3282,10194.4928159869,9.22960293346179,-0.194701975884929,12,1031,0,0,0,0,25,625,1,1,0,0
2013,3283,7187.56074934757,8.88010713715303,0.221629766323664,11,273,0,0,0,0,40,1600,1,1,1,0
2013,3284,5529.22207791421,8.61780241154942,-0.182100435571289,15,578,0,0,0,1,20,400,0,0,0,0
2013,3285,15226.7882762432,9.63081154224831,0.0858626148125463,8,2500,0,0,1,0,47,2209,1,1,1,1
2013,3286,54908.4407235766,10.9134223629216,-0.118326366283883,7,2699,0,0,0,1,190,36100,1,1,1,1
2013,3287,12539.6241294267,9.43664884000776,-0.60418790013823,25,6228,0,0,0,0,85,7225,1,0,0,0
2013,3288,7962.60802101788,8.98251186600728,0.282318870589661,7,2019,0,0,1,0,52,2704,1,1,1,0
2013,3289,7962.60802101788,8.98251186600728,0.282318870589661,7,2019,0,0,1,0,52,2704,1,1,1,0
2013,3290,13356.1904800304,9.49973526271914,-0.422311008897466,7,208,0,0,0,0,30,900,0,0,0,0
2013,3291,11285.3675435998,9.33126225793702,0.039862116915959,7,1625,0,0,1,0,80,6400,1,0,1,0
2013,3292,10060.4837478208,9.21637052876212,0.0920795819041729,19,3091,0,0,1,0,100,10000,1,1,1,0
2013,3293,16188.6549382898,9.69206596343592,-0.0480587737214009,5,727,0,1,0,0,45,2025,1,1,0,0
2013,3294,6660.64144096898,8.80397107135449,-0.570390195051472,30,5125,0,0,0,1,52,2704,1,0,1,0
2013,3295,11120.9683704823,9.31658764768948,0.111024749548418,3,22,1,0,0,1,45,2025,1,0,1,0
2013,3296,4219.08888895644,8.34737448062874,0.343991243379318,11,2860,0,0,0,0,45,2025,0,0,0,0
2013,3297,5332.15429057338,8.58151061759663,0.0920306185162243,15,1493,0,0,1,0,38,1444,1,0,0,0
2013,3298,38453.5911972473,10.5572073697205,0.0197777881085344,9,6390,0,0,1,0,175,30625,1,1,1,1
2013,3299,5290.82876018225,8.57373017802248,1.14902157686743,27,5716,0,1,0,0,217,47089,1,0,1,1
2013,3300,35473.6097566943,10.4765443118789,-0.173793249379781,17,9000,1,0,0,1,150,22500,1,1,1,1
2013,3301,6892.6340134216,8.83820858607804,0.505461958890479,12,1489,0,0,0,0,62,3844,1,0,1,1
2013,3302,14353.353770031,9.57173890607861,0.575023206716754,32,4380,0,1,0,0,230,52900,1,1,1,1
2013,3303,17097.5247598647,9.74668898112822,0.170205810089021,5,673,0,0,1,0,52,2704,1,1,1,1
2013,3304,7962.60802101788,8.98251186600728,0.282318870589661,7,2019,0,0,1,0,52,2704,1,1,1,0
2013,3305,39157.1097365857,10.5753372873983,0.0612414331078313,4,325,0,1,0,0,99,9801,1,1,1,1
2013,3306,14207.2645996407,9.56150870429502,0.208132419927868,12,6337,0,0,0,0,90,8100,1,1,1,1
2013,3307,102860.205629102,11.5411261184432,-0.333915022598459,4,1250,0,0,0,1,221,48841,1,1,1,1
2013,3308,4278.66931266457,8.36139733197791,0.450454548587306,13,1257,1,0,0,0,26,676,0,0,0,0
2013,3309,12656.9751161153,9.44596373477292,0.561071320830457,9,90,0,0,0,0,90,8100,1,1,1,1
2013,3310,2897.47218883437,7.9715939768363,0.626062908837174,10,1737,0,1,0,0,19,361,0,0,0,0
2013,3311,3990.87612749237,8.29176606660472,0.275915187503301,17,713,0,0,0,0,38,1444,1,0,1,0
2013,3312,4046.12256898381,8.30551431113533,-0.0643913159602221,28,10611,1,1,0,0,22,484,0,0,0,0
2013,3313,228397.652750617,12.3388434797874,-0.599600530761364,5,1511,1,0,0,0,215,46225,1,1,1,1
2013,3314,23267.3249178302,10.0548052912794,-0.203616832069281,28,3042,0,0,0,0,133,17689,1,1,1,1
2013,3315,38453.5911972473,10.5572073697205,0.0197777881085344,9,6390,0,0,1,0,175,30625,1,1,1,1
2013,3316,45331.4560148177,10.7217564637548,0.118056376491422,19,6131,0,0,0,0,350,122500,1,1,1,1
2013,3317,16311.0776331917,9.69959976536323,0.829110385462332,21,9392,0,1,0,0,325,105625,1,1,1,1
2013,3318,2367.11489781151,7.76942714987011,1.70220277745635,5,300,0,0,0,1,80,6400,1,1,1,1
2013,3319,101897.210185604,11.5317198408734,-0.47874045410849,5,7297,0,0,0,1,535,286225,1,1,1,1
2013,3320,6866.11816648689,8.83435418425213,-0.543552820077048,29,938,0,0,0,0,27,729,0,0,0,0
2013,3321,5541.23831317519,8.61997327699775,-0.221273222094206,27,609,0,0,1,0,41,1681,0,0,1,0
2013,3322,15226.7882762432,9.63081154224831,0.0858626148125463,8,2500,0,0,1,0,47,2209,1,1,1,1
2013,3323,11285.3675435998,9.33126225793702,0.039862116915959,7,1625,0,0,1,0,80,6400,1,0,1,0
2013,3324,7811.75948472824,8.9633855035974,0.766706315676755,7,209,0,0,0,0,90,8100,1,0,1,1
2013,3325,6926.61726226833,8.84312684346713,-0.151832576881729,22,18744,0,0,0,1,99,9801,1,0,1,1
2013,3326,8688.99374837414,9.06981241735157,-0.112148257838914,16,1290,0,0,0,0,35,1225,1,1,0,0
2013,3327,10861.4980388898,9.29297952494086,-0.486918925136923,33,4647,1,1,0,0,50,2500,1,0,1,0
2013,3328,7362.5681302083,8.90416408159557,0.12168319359116,17,3900,0,0,1,0,95,9025,1,0,1,0
2013,3329,7362.5681302083,8.90416408159557,0.12168319359116,17,3900,0,0,1,0,95,9025,1,0,1,0
2013,3330,5332.15429057338,8.58151061759663,0.0920306185162243,15,1493,0,0,1,0,38,1444,1,0,0,0
2013,3331,5332.15429057338,8.58151061759663,0.0920306185162243,15,1493,0,0,1,0,38,1444,1,0,0,0
2013,3332,7362.5681302083,8.90416408159557,0.12168319359116,17,3900,0,0,1,0,95,9025,1,0,1,0
2013,3333,39081.4066549687,10.5734020997507,-0.228706247532038,13,4497,0,1,0,0,110,12100,1,1,1,1
2013,3334,8998.2903303683,9.10478987498063,0.389627991988132,10,608,0,0,1,0,62,3844,1,0,1,1
2013,3335,15850.9539482476,9.67098496350363,0.483987721352001,7,1935,0,0,1,0,105,11025,1,1,1,1
2013,3336,35174.0528874075,10.468063955889,-0.229945969201891,5,2417,0,0,0,1,95,9025,1,1,0,1
2013,3337,20890.1054584039,9.94703090280995,-0.333735957994762,23,4914,0,0,0,0,86,7396,1,1,1,1
2013,3338,7810.33606913826,8.96320327252744,0.172142795025426,6,2348,0,0,1,0,33,1089,1,1,0,0
2013,3339,31305.2849389803,10.3515422101658,-0.589373575165444,4,9,0,0,1,0,50,2500,1,1,1,0
2013,3340,5990.59321063576,8.69794571970112,0.289593695692123,31,6859,0,1,0,0,90,8100,1,0,1,1
2013,3341,6459.23583519497,8.77326629801414,0.0344622109929098,33,6453,0,0,0,1,105,11025,1,0,1,1
2013,3342,7962.60802101788,8.98251186600728,0.282318870589661,7,2019,0,0,1,0,52,2704,1,1,1,0
2013,3343,34995.2938422544,10.4629688697809,-0.448389411552753,5,271,0,0,0,1,80,6400,1,0,0,1
2013,3344,11312.166274157,9.33363408694603,0.0317487183262131,8,888,0,1,0,0,58,3364,1,0,1,0
2013,3345,6242.37458713205,8.73911593178505,0.102506365139657,33,9479,0,1,0,0,86,7396,1,0,1,1
2013,3346,11120.9683704823,9.31658764768948,0.111024749548418,3,22,1,0,0,1,45,2025,1,0,1,0
2013,3347,30209.3241017442,10.3159059008019,-0.67753416695829,20,5439,0,0,0,0,95,9025,1,0,1,1
2013,3348,5529.22207791421,8.61780241154942,-0.182100435571289,15,578,0,0,0,1,20,400,0,0,0,0
2013,3349,35174.0528874075,10.468063955889,-0.229945969201891,5,2417,0,0,0,1,95,9025,1,1,0,1
2013,3350,3283.38125190731,8.09662903988106,0.664663327512228,33,5188,0,0,0,1,122,14884,1,0,1,1
2013,3351,4219.08888895644,8.34737448062874,0.343991243379318,11,2860,0,0,0,0,45,2025,0,0,0,0
2013,3352,2897.47218883437,7.9715939768363,0.626062908837174,10,1737,0,1,0,0,19,361,0,0,0,0
2013,3353,4541.17331160156,8.42094069632463,-0.0685504917497806,26,3084,0,0,1,0,45,2025,1,0,1,0
2013,3354,7696.00259471679,8.94845632949684,0.18416648944079,32,4690,0,0,0,1,140,19600,1,0,1,1
2013,3355,49875.9921581173,10.8172950468889,0.0396990516897127,14,7750,0,1,0,0,235,55225,1,1,1,1
2013,3356,35174.0528874075,10.468063955889,-0.229945969201891,5,2417,0,0,0,1,95,9025,1,1,0,1
2013,3357,118640.057589568,11.6838494622261,-0.456495978069755,7,2221,0,0,0,0,215,46225,1,1,0,1
2013,3358,10902.1758863828,9.29671767089922,-0.37367460905141,24,1391,0,0,0,0,50,2500,1,1,1,0
2013,3359,101897.210185604,11.5317198408734,-0.47874045410849,5,7297,0,0,0,1,535,286225,1,1,1,1
2013,3360,31305.2849389803,10.3515422101658,-0.589373575165444,4,9,0,0,1,0,50,2500,1,1,1,0
2013,3361,8688.99374837414,9.06981241735157,-0.112148257838914,16,1290,0,0,0,0,35,1225,1,1,0,0
2013,3362,9214.57386963521,9.12854162591316,0.326289989501396,26,2785,0,0,0,0,98,9604,1,1,1,1
2013,3363,35655.518219263,10.481659202623,0.101769700868232,5,430,1,0,0,0,81,6561,1,1,1,1
2013,3364,8911.78236652258,9.09512954159539,0.0557337357588104,5,228,0,0,1,0,48,2304,0,0,0,0
2013,3365,8659.09627460388,9.06636563982968,0.211131243969808,4,55,0,0,0,0,32,1024,1,1,0,0
2013,3366,10310.3165870594,9.24090028333484,0.279038861289367,6,171,0,1,0,0,46,2116,1,1,1,0
2013,3367,6356.03407490974,8.75715988870418,1.71692020192623,2,128,0,0,0,1,205,42025,1,1,1,1
2013,3368,3522.53262834344,8.16693550656697,0.134139309033607,30,3530,1,0,0,0,28,784,1,0,0,0
2013,3369,59280.7389080203,10.9900397246025,0.0786041741001249,9,7056,0,1,0,0,240,57600,1,1,1,1
2013,3370,5529.22207791421,8.61780241154942,-0.182100435571289,15,578,0,0,0,1,20,400,0,0,0,0
2013,3371,8282.41134561035,9.0218894302967,0.715436288422415,16,9320,1,1,0,0,75,5625,1,1,1,1
2013,3372,30637.4173341373,10.3299773296406,-0.62886715907757,30,6400,0,0,0,1,180,32400,1,0,1,1
2013,3373,5541.23831317519,8.61997327699775,-0.221273222094206,27,609,0,0,1,0,41,1681,0,0,1,0
2013,3374,10060.4837478208,9.21637052876212,0.0920795819041729,19,3091,0,0,1,0,100,10000,1,1,1,0
2013,3375,37504.6910146038,10.5322212978577,-0.2348510743233,3,178,0,1,0,0,98,9604,1,1,1,0
2013,3376,27236.4055266624,10.212309795854,-0.572590603706177,27,5350,0,0,1,0,97,9409,1,1,1,1
2013,3377,24069.2200531098,10.0886891269746,0.277729572615915,8,680,0,1,0,0,95,9025,1,1,0,1
2013,3378,30637.4173341373,10.3299773296406,-0.62886715907757,30,6400,0,0,0,1,180,32400,1,0,1,1
2013,3379,16577.0132108876,9.71577226836535,0.0295107586062091,6,1145,0,0,0,1,78,6084,1,0,0,1
2013,3380,40471.5325761199,10.60835410659,-0.476796635392443,7,2757,0,0,0,0,95,9025,1,0,0,1
2013,3381,10310.3165870594,9.24090028333484,0.279038861289367,6,171,0,1,0,0,46,2116,1,1,1,0
2013,3382,150725.320775305,11.923214391571,-0.585664891067818,2,128,0,0,0,1,205,42025,1,1,0,1
2013,3383,45331.4560148177,10.7217564637548,0.118056376491422,19,6131,0,0,0,0,350,122500,1,1,1,1
2013,3384,13593.1568241527,9.51732177039462,-0.0941591398801389,5,2379,0,0,0,0,76,5776,1,0,0,0
2013,3385,12720.8717564169,9.45099936885525,-0.555948282181657,27,9001,1,0,0,0,75,5625,1,0,1,0
2013,3386,118640.057589568,11.6838494622261,-0.456495978069755,7,2221,0,0,0,0,215,46225,1,1,0,1
2013,3387,7696.00259471679,8.94845632949684,0.18416648944079,32,4690,0,0,0,1,140,19600,1,0,1,1
2013,3388,10223.1534606916,9.23241037396114,-0.328746234174732,11,1392,0,0,0,1,24,576,0,1,0,0
2013,3389,42532.7697093426,10.6580301097892,-0.198238516440362,17,4512,1,1,0,0,99,9801,1,1,1,1
2013,3390,9437.7635192875,9.15247431574096,0.210974338037277,22,4300,1,0,1,0,120,14400,1,0,1,0
2013,3391,7362.5681302083,8.90416408159557,0.12168319359116,17,3900,0,0,1,0,95,9025,1,0,1,0
2013,3392,12539.6241294267,9.43664884000776,-0.60418790013823,25,6228,0,0,0,0,85,7225,1,0,0,0
2013,3393,5332.15429057338,8.58151061759663,0.0920306185162243,15,1493,0,0,1,0,38,1444,1,0,0,0
2013,3394,12539.6241294267,9.43664884000776,-0.60418790013823,25,6228,0,0,0,0,85,7225,1,0,0,0
2013,3395,15371.4732511129,9.6402686843212,0.0429247887017361,13,710,0,0,0,0,52,2704,1,1,1,1
2013,3396,150896.873480213,11.924351925391,-0.201483414977066,4,1360,0,1,0,0,275,75625,1,1,1,1
2013,3397,13356.1904800304,9.49973526271914,-0.422311008897466,7,208,0,0,0,0,30,900,0,0,0,0
2013,3398,6396.08656327168,8.76344160783219,0.348756853880689,10,681,0,0,0,0,44,1936,1,1,1,0
2013,3399,141248.044824689,11.8582728069638,-0.149325807530996,4,1227,0,1,0,0,275,75625,1,1,1,1
2013,3400,9275.63205460991,9.13514603120339,0.308678242060793,12,3730,0,0,0,0,75,5625,1,0,1,1
2013,3401,31899.7618258837,10.3703538224718,0.486631008707043,18,8230,0,1,0,0,360,129600,1,1,1,1
2013,3402,6305.82369552941,8.74922888150443,0.675227016461996,30,8486,0,0,0,0,162,26244,1,1,1,1
2013,3403,32027.4934652438,10.3743499836948,-0.264731116672662,21,1010,0,1,0,0,96,9216,1,1,1,1
2013,3404,14296.9004105364,9.5677980382454,-0.128499550429421,4,10,0,0,0,1,50,2500,1,1,1,0
2013,3405,15226.7882762432,9.63081154224831,0.0858626148125463,8,2500,0,0,1,0,47,2209,1,1,1,1
2013,3406,2799.8292899209,7.93731372641929,0.29230357661589,26,6483,0,0,0,0,61,3721,1,0,1,0
2013,3407,7343.70030332677,8.9015981230971,-0.386650861161872,30,2457,0,0,0,0,61,3721,1,0,1,0
2013,3408,5541.23831317519,8.61997327699775,-0.221273222094206,27,609,0,0,1,0,41,1681,0,0,1,0
2013,3409,14296.9004105364,9.5677980382454,-0.128499550429421,4,10,0,0,0,1,50,2500,1,1,1,0
2013,3410,45808.1232516887,10.7322167179492,-0.0980082046110837,15,7595,0,0,0,0,225,50625,1,1,1,1
2013,3411,13307.0417128819,9.49604862619592,0.0349884104112981,31,9438,0,1,0,0,163,26569,1,0,1,1
2013,3412,6660.64144096898,8.80397107135449,-0.570390195051472,30,5125,0,0,0,1,52,2704,1,0,1,0
2013,3413,6396.08656327168,8.76344160783219,0.348756853880689,10,681,0,0,0,0,44,1936,1,1,1,0
2013,3414,6548.30499539139,8.78696151581059,0.247071342765786,29,5336,1,0,1,0,85,7225,1,1,1,0
2013,3415,10310.3165870594,9.24090028333484,0.279038861289367,6,171,0,1,0,0,46,2116,1,1,1,0
2013,3416,45808.1232516887,10.7322167179492,-0.0980082046110837,15,7595,0,0,0,0,225,50625,1,1,1,1
2013,3417,19188.3869717378,9.86206052980122,-0.254258646794687,21,8837,0,0,1,0,100,10000,1,1,1,1
2013,3418,26386.5395321884,10.1806092929034,-0.0841978636167564,17,9467,0,1,0,0,130,16900,1,1,0,1
2013,3419,7051.14261252619,8.8609449553727,-0.278242413896805,27,550,0,0,1,0,53,2809,1,0,1,0
